sku,date,channel,region,units_sold,stock_available,promotion_flag,price_unit,delivery_days,delivered_qty,is_holiday_peak,week_number,month_m,year_y,is_holiday_week,is_summer,is_winter,sku_age,lifecycle_stage,lag_1,lag_2,rolling_mean_4,rolling_std_4,momentum,target_next_week,price_avg,promo_rate,stock_avg,deliveries,avg_temp,inflation_index,school_in_session,category_trend,event_score,pack_type
MI-006,11/7/2022,Retail,PL-South,54,138.8,0,5.994,3.4,141,False,45,11,2022,0,0,0,42,Mature,56,98,89,22.10580618,-42,97,5.994,0,138.8,5,-0.539800537,222.3807528,1,1.142425049,0,
MI-006,11/7/2022,Retail,PL-Central,100,138,1,5.836666667,3.666666667,198,False,45,11,2022,0,0,0,42,Mature,89,112,97,13.34166406,-23,110,5.836666667,0.166666667,138,6,12.75885771,193.5484611,1,1.13689631,0,
MI-006,11/7/2022,E-commerce,PL-South,91,134.8333333,1,5.338333333,2.5,129,False,45,11,2022,0,0,0,42,Mature,78,106,110.5,27.52574552,-28,72,5.338333333,0.166666667,134.8333333,6,18.12459009,180.3490202,1,1.133415326,0,
MI-006,11/7/2022,Retail,PL-North,131,180.6666667,1,5.89,3.166666667,207,False,45,11,2022,0,0,0,42,Mature,70,117,107.5,25.64501251,-47,99,5.89,0.333333333,180.6666667,6,4.964205061,209.6260472,1,1.139860302,0,
MI-006,11/7/2022,Discount,PL-South,118,142.4285714,1,4.932857143,3.285714286,225,False,45,11,2022,0,0,0,42,Mature,143,72,103.5,29.37686164,71,105,4.932857143,0.142857143,142.4285714,7,10.61939718,134.0011597,1,1.116520002,0,
MI-006,11/7/2022,E-commerce,PL-North,141,160,1,6.457142857,3.285714286,128,False,45,11,2022,0,0,0,42,Mature,56,81,59.5,14.571662,-25,82,6.457142857,0.285714286,160,7,17.99214739,164.3161783,1,1.129198089,0,
MI-006,11/7/2022,Discount,PL-Central,103,180.5714286,1,6.271428571,2.571428571,161,False,45,11,2022,0,0,0,42,Mature,114,93,113.25,14.36140662,21,165,6.271428571,0.142857143,180.5714286,7,-1.919367814,105.3615112,1,1.073271233,0,
MI-006,11/7/2022,Discount,PL-North,151,177.5714286,1,5.544285714,2.571428571,201,False,45,11,2022,0,0,0,42,Mature,99,124,99,26.6958174,-25,60,5.544285714,0.285714286,177.5714286,7,2.09858284,118.2672992,1,1.10483494,0,
MI-006,11/7/2022,E-commerce,PL-Central,115,141,1,5.173333333,3,144,False,45,11,2022,0,0,0,42,Mature,112,95,113.75,41.52408939,17,95,5.173333333,0.333333333,141,6,19.16193904,148.9085597,1,1.12384725,0,
MI-006,11/14/2022,Retail,PL-North,99,166.8333333,0,6.551666667,2.833333333,109,False,46,11,2022,0,0,0,43,Mature,131,70,111.5,28.3137187,61,149,6.551666667,0,166.8333333,6,6.159426356,208.4632358,1,1.13987866,0,
MI-006,11/14/2022,E-commerce,PL-Central,95,149.6666667,1,3.99,3.666666667,139,False,46,11,2022,0,0,0,43,Mature,115,112,99.5,17.97220076,3,68,3.99,0.166666667,149.6666667,6,17.0031071,148.86677,1,1.123888108,0,
MI-006,11/14/2022,E-commerce,PL-North,82,155.4,1,4.06,2.6,239,False,46,11,2022,0,0,0,43,Mature,141,56,82.25,41.3067791,85,64,4.06,0.2,155.4,5,17.76680002,163.2585184,1,1.129229364,0,
MI-006,11/14/2022,E-commerce,PL-South,72,123.8333333,0,5.851666667,3.166666667,219,False,46,11,2022,0,0,0,43,Mature,91,78,97,15.64182428,13,127,5.851666667,0,123.8333333,6,16.36311886,177.6608929,1,1.133440659,0,
MI-006,11/14/2022,Discount,PL-North,60,132.6,0,5.786,2.6,106,False,46,11,2022,0,0,0,43,Mature,151,99,109,37.85058344,52,72,5.786,0,132.6,5,0.242621681,117.7300832,1,1.104940481,0,
MI-006,11/14/2022,Retail,PL-Central,110,178.5,1,5.183333333,3,160,False,46,11,2022,0,0,0,43,Mature,100,89,101.25,9.569918147,11,174,5.183333333,0.166666667,178.5,6,12.69993092,193.3024898,1,1.136917598,0,
MI-006,11/14/2022,Retail,PL-South,97,132.2857143,1,4.642857143,3,242,False,46,11,2022,0,0,0,43,Mature,54,56,77.75,26.3612721,-2,97,4.642857143,0.285714286,132.2857143,7,1.503312192,223.5970194,1,1.142441198,0,
MI-006,11/14/2022,Discount,PL-South,105,171.8571429,0,5.11,2.571428571,164,False,46,11,2022,0,0,0,43,Mature,118,143,107.75,30.11505714,-25,96,5.11,0,171.8571429,7,7.949046368,134.1832879,1,1.116578912,0,
MI-006,11/14/2022,Discount,PL-Central,165,164.8571429,1,4.678571429,1.857142857,154,False,46,11,2022,0,0,0,43,Mature,103,114,107.5,11.95826074,-11,143,4.678571429,0.285714286,164.8571429,7,0.295291854,103.9320041,1,1.073777589,0,
MI-006,11/21/2022,Discount,PL-North,72,188.25,0,5.5125,3.25,134,False,47,11,2022,0,0,0,44,Mature,60,151,108.5,38.68246804,-91,143,5.5125,0,188.25,4,1.100388913,116.1277378,1,1.105045469,0,
MI-006,11/21/2022,E-commerce,PL-Central,68,112.4,1,4.81,2.4,91,False,47,11,2022,0,0,0,44,Mature,95,115,104.25,10.75096895,-20,95,4.81,0.2,112.4,5,14.63527276,148.7918831,1,1.123928883,0,
MI-006,11/21/2022,E-commerce,PL-North,64,143.8,0,4.152,3.2,209,False,47,11,2022,0,0,0,44,Mature,82,141,90,36.06475657,-59,131,4.152,0,143.8,5,18.84648538,164.4319225,1,1.129260589,0,
MI-006,11/21/2022,Retail,PL-Central,174,208.4285714,1,7.107142857,3.428571429,79,False,47,11,2022,0,0,0,44,Mature,110,100,102.75,10.56330125,10,81,7.107142857,0.142857143,208.4285714,7,12.72677512,195.4223699,1,1.136938863,0,
MI-006,11/21/2022,Discount,PL-South,96,174,0,6.43,3.333333333,210,False,47,11,2022,0,0,0,44,Mature,105,118,109.5,29.55785288,-13,60,6.43,0,174,6,6.373512764,133.741095,1,1.11663765,0,
MI-006,11/21/2022,E-commerce,PL-South,127,182.1666667,1,6.076666667,3.166666667,206,False,47,11,2022,0,0,0,44,Mature,72,91,86.75,15.08586535,-19,86,6.076666667,0.333333333,182.1666667,6,19.99458976,177.5324747,1,1.133465959,0,
MI-006,11/21/2022,Discount,PL-Central,143,153.7142857,1,3.662857143,2.571428571,168,False,47,11,2022,0,0,0,44,Mature,165,103,118.75,32.00390601,62,99,3.662857143,0.142857143,153.7142857,7,1.180611129,103.2465821,1,1.074271441,0,
MI-006,11/21/2022,Retail,PL-North,149,190.6666667,1,7.006666667,2.5,198,False,47,11,2022,0,0,0,44,Mature,99,131,104.25,26.32331033,-32,64,7.006666667,0.333333333,190.6666667,6,7.499441468,207.3934229,1,1.139897,0,
MI-006,11/21/2022,Retail,PL-South,97,152.3333333,1,4.705,3.833333333,161,False,47,11,2022,0,0,0,44,Mature,97,54,76.25,24.55436146,43,131,4.705,0.166666667,152.3333333,6,3.588034678,223.0999614,1,1.142457333,0,
MI-006,11/28/2022,Retail,PL-South,131,176,1,4.7,2.833333333,172,False,48,11,2022,0,0,0,45,Mature,97,97,76,24.26245385,0,112,4.7,0.666666667,176,6,1.20146973,223.9364754,1,1.142473456,0,
MI-006,11/28/2022,E-commerce,PL-Central,95,161.4285714,0,6.587142857,3.571428571,148,False,48,11,2022,0,0,0,45,Mature,68,95,97.5,21.54839515,-27,119,6.587142857,0,161.4285714,7,15.76596508,148.9714625,1,1.123969574,0,
MI-006,11/28/2022,E-commerce,PL-North,131,171.4285714,1,3.698571429,3.857142857,239,False,48,11,2022,0,0,0,45,Mature,64,82,85.75,38.40464382,-18,88,3.698571429,0.142857143,171.4285714,7,21.35809254,164.9004095,1,1.129291766,0,
MI-006,11/28/2022,E-commerce,PL-South,86,140.5714286,0,5.427142857,3,204,False,48,11,2022,0,0,0,45,Mature,127,72,92,24.64413385,55,79,5.427142857,0,140.5714286,7,20.02094971,179.2647608,1,1.133491228,0,
MI-006,11/28/2022,Discount,PL-Central,99,167.1666667,1,6.966666667,3.333333333,139,False,48,11,2022,0,0,0,45,Mature,143,165,131.25,28.12324069,-22,113,6.966666667,0.166666667,167.1666667,6,0.547634248,104.5599721,1,1.074753392,0,
MI-006,11/28/2022,Retail,PL-Central,81,158.8,0,5.366,2.4,200,False,48,11,2022,0,0,0,45,Mature,174,110,118.25,38.14336989,64,79,5.366,0,158.8,5,16.98933346,195.8388997,1,1.136960105,0,
MI-006,11/28/2022,Discount,PL-North,143,181,1,4.708333333,2.5,92,False,48,11,2022,0,0,0,45,Mature,72,60,95.5,40.43513324,12,95,4.708333333,0.166666667,181,6,2.430037935,119.0724851,1,1.105149907,0,
MI-006,11/28/2022,Discount,PL-South,60,115,1,6.994,3.8,125,False,48,11,2022,0,0,0,45,Mature,96,105,115.5,20.43689474,-9,91,6.994,0.4,115,5,6.819481947,134.6866938,1,1.116696215,0,
MI-006,11/28/2022,Retail,PL-North,64,142.6,0,5.076,3.8,154,False,48,11,2022,0,0,0,45,Mature,149,99,112.25,34.94161797,50,161,5.076,0,142.6,5,8.738799843,210.8495839,1,1.139915323,0,
MI-006,12/5/2022,Retail,PL-Central,79,172.6,0,4.3,3,121,False,49,12,2022,0,0,1,46,Mature,81,174,116.25,40.33505506,-93,121,4.3,0,172.6,5,17.60652835,195.1788581,1,1.136981326,0,
MI-006,12/5/2022,Discount,PL-South,91,164.8571429,0,5.688571429,3.142857143,162,False,49,12,2022,0,0,1,46,Mature,60,96,94.75,24.86463352,-36,73,5.688571429,0,164.8571429,7,5.720218136,133.7250963,1,1.116754609,0,
MI-006,12/5/2022,E-commerce,PL-Central,119,157.8333333,1,5.861666667,2.166666667,145,False,49,12,2022,0,0,1,46,Mature,95,68,93.25,19.29378138,27,87,5.861666667,0.5,157.8333333,6,12.5092091,147.318151,1,1.124010183,0,
MI-006,12/5/2022,Retail,PL-South,112,183.2857143,1,4.682857143,3,195,False,49,12,2022,0,0,1,46,Mature,131,97,94.75,31.54229964,34,91,4.682857143,0.142857143,183.2857143,7,2.209521978,225.3374381,1,1.142489565,0,
MI-006,12/5/2022,Discount,PL-North,95,127.3333333,1,5.291666667,2.166666667,181,False,49,12,2022,0,0,1,46,Mature,143,72,106.5,47.13455915,71,96,5.291666667,0.333333333,127.3333333,6,0.970978189,120.9722516,1,1.105253804,0,
MI-006,12/5/2022,Retail,PL-North,161,201.4285714,1,6.204285714,3,191,False,49,12,2022,0,0,1,46,Mature,64,149,110.75,37.40209442,-85,76,6.204285714,0.142857143,201.4285714,7,11.09144432,210.5814541,1,1.13993363,0,
MI-006,12/5/2022,E-commerce,PL-South,79,177.6,0,5.888,3.6,275,False,49,12,2022,0,0,1,46,Mature,86,127,94,23.42363479,-41,96,5.888,0,177.6,5,20.334457,179.2508877,1,1.133516464,0,
MI-006,12/5/2022,E-commerce,PL-North,88,146.5,1,3.66,3.833333333,153,False,49,12,2022,0,0,1,46,Mature,131,64,104.5,37.33184521,67,152,3.66,0.166666667,146.5,6,17.84045163,164.9542913,1,1.129322894,0,
MI-006,12/5/2022,Discount,PL-Central,113,193.4285714,0,4.114285714,2.285714286,207,False,49,12,2022,0,0,1,46,Mature,99,143,127.5,31.93221988,-44,89,4.114285714,0,193.4285714,7,0.47636515,103.5222846,1,1.075224002,0,
MI-006,12/12/2022,Discount,PL-South,73,116.7142857,0,6.732857143,1.857142857,152,False,50,12,2022,0,0,1,47,Mature,91,60,88,19.54482029,31,72,6.732857143,0,116.7142857,7,3.55893777,135.1712973,1,1.116812833,0,
MI-006,12/12/2022,Discount,PL-North,96,174.3333333,0,6.9,2.5,177,False,50,12,2022,0,0,1,47,Mature,95,143,92.5,36.66515148,-48,79,6.9,0,174.3333333,6,-1.578026342,120.9612592,1,1.105357163,0,
MI-006,12/12/2022,Retail,PL-Central,121,165,1,5.892857143,2.714285714,132,False,50,12,2022,0,0,1,47,Mature,79,81,111,44.32456054,-2,52,5.892857143,0.285714286,165,7,17.33634369,194.3853181,1,1.137002523,0,
MI-006,12/12/2022,E-commerce,PL-Central,87,149.5,0,4.946666667,2.833333333,210,False,50,12,2022,0,0,1,47,Mature,119,95,94.25,20.83866598,24,79,4.946666667,0,149.5,6,9.913440501,148.7512751,1,1.12405071,0,
MI-006,12/12/2022,E-commerce,PL-South,96,169.7142857,0,4.01,2.285714286,142,False,50,12,2022,0,0,1,47,Mature,79,86,91,24.67117076,-7,95,4.01,0,169.7142857,7,18.08487714,179.4733417,1,1.133541669,0,
MI-006,12/12/2022,E-commerce,PL-North,152,160.7142857,1,5.188571429,2.571428571,214,False,50,12,2022,0,0,1,47,Mature,88,131,91.25,28.39454173,-43,77,5.188571429,0.285714286,160.7142857,7,15.23039305,165.4889134,1,1.129353975,0,
MI-006,12/12/2022,Retail,PL-North,76,157.8,1,6.03,2.8,200,False,50,12,2022,0,0,1,47,Mature,161,64,118.25,45.0434975,97,86,6.03,0.2,157.8,5,11.28328563,208.0077373,1,1.13995192,0,
MI-006,12/12/2022,Retail,PL-South,91,167,1,5.203333333,3.166666667,177,False,50,12,2022,0,0,1,47,Mature,112,131,109.25,16.1322658,-19,76,5.203333333,0.166666667,167,6,2.496252047,223.7426983,1,1.142505662,0,
MI-006,12/12/2022,Discount,PL-Central,89,182.1666667,0,4.133333333,3.166666667,166,False,50,12,2022,0,0,1,47,Mature,113,99,130,29.68725877,14,67,4.133333333,0,182.1666667,6,0.6937842,106.3133872,1,1.075683793,0,
MI-006,12/19/2022,Retail,PL-South,76,162,1,4.88,2.6,210,True,51,12,2022,1,0,1,48,Mature,91,112,107.75,17.83956277,-21,39,4.88,0.2,162,5,2.797217437,224.2571766,1,1.142521745,1.041725193,
MI-006,12/19/2022,E-commerce,PL-South,95,145.7142857,0,5.741428571,2.571428571,212,True,51,12,2022,1,0,1,48,Mature,96,79,97,21.18175315,17,104,5.741428571,0,145.7142857,7,18.30550393,179.6439532,1,1.133566842,1.017737955,
MI-006,12/19/2022,Discount,PL-Central,67,134.6666667,0,6.066666667,3.166666667,162,True,51,12,2022,1,0,1,48,Mature,89,113,111,23.49468025,-24,65,6.066666667,0,134.6666667,6,-0.447621644,104.5365353,1,1.07613325,1.054376131,
MI-006,12/19/2022,Discount,PL-South,72,170.6,0,3.706,2.6,146,True,51,12,2022,1,0,1,48,Mature,73,91,80,16.59317129,-18,110,3.706,0,170.6,5,2.662215959,133.0540203,1,1.116870888,1.012581966,
MI-006,12/19/2022,Retail,PL-North,86,168.8333333,0,4.713333333,3.333333333,143,True,51,12,2022,1,0,1,48,Mature,76,161,112.5,49.56140972,-85,114,4.713333333,0,168.8333333,6,13.49211676,210.0897078,1,1.139970193,0.836568797,
MI-006,12/19/2022,Retail,PL-Central,52,119.6,0,4.546,2.2,176,True,51,12,2022,1,0,1,48,Mature,121,79,113.75,44.58232086,42,96,4.546,0,119.6,5,20.99979415,193.5917343,1,1.137023699,1.105476908,
MI-006,12/19/2022,E-commerce,PL-North,77,162.5,0,5.706666667,2.333333333,180,True,51,12,2022,1,0,1,48,Mature,152,88,108.75,39.99479133,64,112,5.706666667,0,162.5,6,16.26261199,165.1083038,1,1.129385006,1.106145346,
MI-006,12/19/2022,E-commerce,PL-Central,79,153.2857143,0,4.95,3.142857143,171,True,51,12,2022,1,0,1,48,Mature,87,119,92.25,21.12463017,-32,122,4.95,0,153.2857143,7,12.28468612,149.4928449,1,1.124091155,0.802551617,
MI-006,12/19/2022,Discount,PL-North,79,131,1,6.381666667,3.166666667,150,True,51,12,2022,1,0,1,48,Mature,96,95,101.5,29.80492129,1,119,6.381666667,0.166666667,131,6,0.332682648,118.9429037,1,1.105459991,0.949819297,
MI-006,12/26/2022,Retail,PL-South,39,112.4,1,6.06,3.2,130,True,52,12,2022,1,0,1,49,Mature,76,91,102.5,24.06241883,-15,97,6.06,0.2,112.4,5,4.378851962,224.4580227,1,1.142537816,0.984359335,
MI-006,12/26/2022,Discount,PL-South,110,151.1428571,1,4.688571429,2.142857143,223,True,52,12,2022,1,0,1,49,Mature,72,73,74,12.78019301,-1,126,4.688571429,0.285714286,151.1428571,7,2.862967424,134.6263796,1,1.116928776,0.915178137,
MI-006,12/26/2022,Retail,PL-North,114,159,1,6.823333333,4,183,True,52,12,2022,1,0,1,49,Mature,86,76,96.75,43.7673775,10,94,6.823333333,0.5,159,6,13.424974,208.9970252,1,1.139988449,1.050272765,
MI-006,12/26/2022,Discount,PL-North,119,171.7142857,1,4.372857143,3.714285714,235,True,52,12,2022,1,0,1,49,Mature,79,96,103.25,27.62094616,-17,61,4.372857143,0.285714286,171.7142857,7,0.57797607,118.8977879,1,1.105562293,1.119092905,
MI-006,12/26/2022,E-commerce,PL-Central,122,172.8333333,1,6.806666667,3.333333333,160,True,52,12,2022,1,0,1,49,Mature,79,87,95,17.2819752,-8,92,6.806666667,0.166666667,172.8333333,6,9.602998263,149.6598564,1,1.124131519,1.191341915,
MI-006,12/26/2022,Retail,PL-Central,96,145,1,5.898333333,4.666666667,177,True,52,12,2022,1,0,1,49,Mature,52,121,83.25,28.42973795,-69,93,5.898333333,0.166666667,145,6,17.24943311,193.6695556,1,1.137044851,1.009360548,
MI-006,12/26/2022,E-commerce,PL-North,112,161.7142857,1,3.7,3.857142857,204,True,52,12,2022,1,0,1,49,Mature,77,152,112,35.41186242,-75,89,3.7,0.285714286,161.7142857,7,15.27156211,164.8514482,1,1.12941599,0.901210536,
MI-006,12/26/2022,E-commerce,PL-South,104,154,1,5.915,2.833333333,154,True,52,12,2022,1,0,1,49,Mature,95,96,89,8.041558721,-1,57,5.915,0.333333333,154,6,21.28914745,179.2767977,1,1.133591984,0.893496317,
MI-006,12/26/2022,Discount,PL-Central,65,168,0,3.2875,3.5,214,True,52,12,2022,1,0,1,49,Mature,67,89,92,19.35630819,-22,96,3.2875,0,168,4,1.435126206,104.1346784,1,1.076572828,1.039720846,
MI-006,1/2/2023,E-commerce,PL-Central,92,173.6666667,0,3.921666667,2.333333333,118,False,1,1,2023,0,0,1,50,Mature,122,79,101.75,21.92981228,43,69,3.921666667,0,173.6666667,6,6.050974126,148.5723249,1,1.124171801,0,
MI-006,1/2/2023,Discount,PL-North,61,171,0,6.79,2.75,206,False,1,1,2023,0,0,1,50,Mature,119,79,97.25,16.45954637,40,92,6.79,0,171,4,-1.252874895,120.0687743,1,1.105664075,0,
MI-006,1/2/2023,Discount,PL-Central,96,181.6666667,0,4.578333333,2.333333333,175,False,1,1,2023,0,0,1,50,Mature,65,67,83.5,22.47220505,-2,122,4.578333333,0,181.6666667,6,2.677815261,104.7846803,1,1.077002952,0,
MI-006,1/2/2023,E-commerce,PL-South,57,157,0,4.7275,3.5,222,False,1,1,2023,0,0,1,50,Mature,104,95,93.5,10.47218538,9,88,4.7275,0,157,4,19.2908297,181.0898634,1,1.133617094,0,
MI-006,1/2/2023,Retail,PL-Central,93,184.3333333,0,5.01,3.833333333,231,False,1,1,2023,0,0,1,50,Mature,96,52,87,29.01723626,44,100,5.01,0,184.3333333,6,17.06187467,195.1225141,1,1.137065982,0,
MI-006,1/2/2023,Retail,PL-North,94,144.3333333,1,4.925,2,245,False,1,1,2023,0,0,1,50,Mature,114,86,109.25,38.06463801,28,87,4.925,0.166666667,144.3333333,6,14.76518451,209.8634872,1,1.140006689,0,
MI-006,1/2/2023,Retail,PL-South,97,186.6666667,0,5.821666667,3.833333333,204,False,1,1,2023,0,0,1,50,Mature,39,76,79.5,30.77336511,-37,122,5.821666667,0,186.6666667,6,4.618040729,225.3484309,1,1.142553874,0,
MI-006,1/2/2023,Discount,PL-South,126,190.5714286,1,6.234285714,2.857142857,154,False,1,1,2023,0,0,1,50,Mature,110,72,86.5,17.93506807,38,107,6.234285714,0.285714286,190.5714286,7,-0.401965171,136.538929,1,1.116986496,0,
MI-006,1/2/2023,E-commerce,PL-North,89,188,1,5.228333333,3.666666667,207,False,1,1,2023,0,0,1,50,Mature,112,77,107.25,33.22022476,35,95,5.228333333,0.166666667,188,6,10.60190176,165.6701502,1,1.129446926,0,
MI-006,1/9/2023,E-commerce,PL-Central,69,161,0,4.82,3,163,False,2,1,2023,0,0,1,51,Mature,92,122,95,18.77942136,-30,120,4.82,0,161,5,6.168443112,150.9657078,1,1.124212002,0,
MI-006,1/9/2023,Discount,PL-Central,122,192.6666667,0,4.051666667,3,176,False,2,1,2023,0,0,1,51,Mature,96,65,79.25,15.58578412,31,73,4.051666667,0,192.6666667,6,5.905035872,103.3528737,1,1.07742402,0,
MI-006,1/9/2023,Retail,PL-North,87,172.8333333,0,5.723333333,2.833333333,174,False,2,1,2023,0,0,1,51,Mature,94,114,92.5,16.11417595,-20,107,5.723333333,0,172.8333333,6,12.68334644,209.9942241,1,1.140024912,0,
MI-006,1/9/2023,Discount,PL-North,92,160.5714286,0,6.382857143,3.285714286,211,False,2,1,2023,0,0,1,51,Mature,61,119,88.75,24.71672848,-58,110,6.382857143,0,160.5714286,7,0.521169485,118.7016146,1,1.105765341,0,
MI-006,1/9/2023,Retail,PL-South,122,195.5,1,5.028333333,2,185,False,2,1,2023,0,0,1,51,Mature,97,39,75.75,26.04323329,58,108,5.028333333,0.166666667,195.5,6,7.65796856,222.3531107,1,1.142569919,0,
MI-006,1/9/2023,Discount,PL-South,107,174,1,5.583333333,3.833333333,128,False,2,1,2023,0,0,1,51,Mature,126,110,95.25,27.0724337,16,66,5.583333333,0.166666667,174,6,-0.965755918,133.6996687,1,1.11704405,0,
MI-006,1/9/2023,Retail,PL-Central,100,149.7142857,1,6.64,3.285714286,157,False,2,1,2023,0,0,1,51,Mature,93,96,90.5,28.57154762,-3,94,6.64,0.142857143,149.7142857,7,18.67155607,195.1183982,1,1.13708709,0,
MI-006,1/9/2023,E-commerce,PL-South,88,186.4,1,6.828,2.4,90,False,2,1,2023,0,0,1,51,Mature,57,104,88,21.05548226,-47,90,6.828,0.2,186.4,5,19.8768113,178.099096,1,1.133642172,0,
MI-006,1/9/2023,E-commerce,PL-North,95,163.5,1,4.473333333,2.833333333,197,False,2,1,2023,0,0,1,51,Mature,89,112,107.5,33.03028913,-23,58,4.473333333,0.166666667,163.5,6,13.46460657,164.6734787,1,1.129477814,0,
MI-006,1/16/2023,Discount,PL-North,110,162.2857143,1,6.14,3.285714286,182,False,3,1,2023,0,0,1,52,Mature,92,61,87.75,24.40457607,31,88,6.14,0.142857143,162.2857143,7,0.737150651,120.1017919,1,1.105866096,0,
MI-006,1/16/2023,E-commerce,PL-Central,120,163.5,1,4.968333333,2.5,234,False,3,1,2023,0,0,1,52,Mature,69,92,90.5,23.01448819,-23,112,4.968333333,0.166666667,163.5,6,4.039340899,148.9338252,1,1.124252122,0,
MI-006,1/16/2023,E-commerce,PL-South,90,180.6666667,1,4.361666667,3.666666667,100,False,3,1,2023,0,0,1,52,Mature,88,57,86,20.41241452,31,69,4.361666667,0.166666667,180.6666667,6,18.27231622,178.971503,1,1.133667219,0,
MI-006,1/16/2023,Retail,PL-South,108,140.3333333,1,5.038333333,2.833333333,161,False,3,1,2023,0,0,1,52,Mature,122,97,83.5,35.12359131,25,78,5.038333333,0.166666667,140.3333333,6,7.639673351,224.0932997,1,1.142585951,0,
MI-006,1/16/2023,Retail,PL-North,107,166.8,1,4.106,4,209,False,3,1,2023,0,0,1,52,Mature,87,94,95.25,12.99679448,-7,91,4.106,0.4,166.8,5,18.00571809,209.5655922,1,1.140043119,0,
MI-006,1/16/2023,Discount,PL-South,66,119.8571429,1,5.541428571,3,209,False,3,1,2023,0,0,1,52,Mature,107,126,103.75,22.75045787,-19,72,5.541428571,0.142857143,119.8571429,7,-0.427828759,134.122255,1,1.117101438,0,
MI-006,1/16/2023,E-commerce,PL-North,58,125.3333333,0,4.54,3,161,False,3,1,2023,0,0,1,52,Mature,95,89,93.25,14.56880228,6,77,4.54,0,125.3333333,6,12.04675485,163.9181253,1,1.129508654,0,
MI-006,1/16/2023,Discount,PL-Central,73,146.6666667,0,4.573333333,3.666666667,168,False,3,1,2023,0,0,1,52,Mature,122,96,87.5,27.01234286,26,62,4.573333333,0,146.6666667,6,5.868195714,103.828386,1,1.077836406,0,
MI-006,1/16/2023,Retail,PL-Central,94,168.5,1,5.636666667,3.5,171,False,3,1,2023,0,0,1,52,Mature,100,93,85.25,22.35136088,7,84,5.636666667,0.166666667,168.5,6,19.85870972,196.2015986,1,1.137108176,0,
MI-006,1/23/2023,E-commerce,PL-Central,112,185.4285714,1,4.331428571,2,183,False,4,1,2023,0,0,1,53,Decline,120,69,100.75,25.21077812,51,83,4.331428571,0.285714286,185.4285714,7,2.245152936,150.8694572,1,1.124292162,0,
MI-006,1/23/2023,E-commerce,PL-South,69,169,0,4.488333333,2.333333333,222,False,4,1,2023,0,0,1,53,Decline,90,88,84.75,19.82212568,2,105,4.488333333,0,169,6,17.52974169,179.7967452,1,1.133692235,0,
MI-006,1/23/2023,Retail,PL-Central,84,142.5714286,1,5.882857143,3.857142857,186,False,4,1,2023,0,0,1,53,Decline,94,100,95.75,3.095695937,-6,76,5.882857143,0.142857143,142.5714286,7,20.36500917,195.5504501,1,1.13712924,0,
MI-006,1/23/2023,Discount,PL-Central,62,162.6666667,0,6.26,3,145,False,4,1,2023,0,0,1,53,Decline,73,122,89,25.62550813,-49,82,6.26,0,162.6666667,6,3.809390897,106.1004139,1,1.07824046,0,
MI-006,1/23/2023,Discount,PL-South,72,150.1666667,1,4.906666667,1.833333333,186,False,4,1,2023,0,0,1,53,Decline,66,107,102.25,25.56527593,-41,70,4.906666667,0.166666667,150.1666667,6,-0.029588902,135.4139078,1,1.117158663,0,
MI-006,1/23/2023,Discount,PL-North,88,186.8333333,0,5.146666667,3.166666667,201,False,4,1,2023,0,0,1,53,Decline,110,92,95.5,25.59296778,18,59,5.146666667,0,186.8333333,6,-0.569015703,120.6660803,1,1.105966347,0,
MI-006,1/23/2023,E-commerce,PL-North,77,163.5,1,4.586666667,3.333333333,170,False,4,1,2023,0,0,1,53,Decline,58,95,88.5,22.54624876,-37,71,4.586666667,0.166666667,163.5,6,12.24967635,164.736933,1,1.129539447,0,
MI-006,1/23/2023,Retail,PL-North,91,170.6666667,1,5.856666667,3.333333333,164,False,4,1,2023,0,0,1,53,Decline,107,87,100.5,12.23383287,20,68,5.856666667,0.166666667,170.6666667,6,18.0048402,209.1162343,1,1.140061309,0,
MI-006,1/23/2023,Retail,PL-South,78,140,1,4.911666667,3,175,False,4,1,2023,0,0,1,53,Decline,108,122,91.5,36.4645947,-14,83,4.911666667,0.333333333,140,6,10.35067887,225.0112837,1,1.14260197,0,
MI-006,1/30/2023,Retail,PL-North,68,143,0,4.541666667,3.333333333,182,False,5,1,2023,0,0,1,54,Decline,91,107,94.75,8.655441448,-16,74,4.541666667,0,143,6,19.72685382,209.3094589,1,1.140079483,0,
MI-006,1/30/2023,E-commerce,PL-South,105,179.5,1,6.338333333,3,171,False,5,1,2023,0,0,1,54,Decline,69,90,76,15.8113883,-21,70,6.338333333,0.333333333,179.5,6,18.03865229,178.3568112,1,1.133717219,0,
MI-006,1/30/2023,Retail,PL-South,83,172.8,1,5.494,3,246,False,5,1,2023,0,0,1,54,Decline,78,108,101.25,18.57193223,-30,93,5.494,0.2,172.8,5,8.871523333,226.100079,1,1.142617977,0,
MI-006,1/30/2023,Retail,PL-Central,76,157,0,6.648333333,3,146,False,5,1,2023,0,0,1,54,Decline,84,94,92.75,6.60176744,-10,62,6.648333333,0,157,6,19.56523465,193.4969197,1,1.137150281,0,
MI-006,1/30/2023,Discount,PL-North,59,148.2,0,5.412,2.4,164,False,5,1,2023,0,0,1,54,Decline,88,110,87.75,20.23816527,-22,81,5.412,0,148.2,5,2.306842382,121.2269332,1,1.106066098,0,
